what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.jdt.debug.ui,3.6.1.v20110803_r371,"org.eclipse.jdt.debug.ui.localJavaShortcut.debug",1367188019872
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1367188019900
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1367188021451
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1367188023347
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1367188030212
executed,command,,,"AUTOGEN:::org.eclipse.jdt.debug.CompilationUnitEditor.BreakpointRulerActions/org.eclipse.jdt.debug.ui.actions.ManageBreakpointRulerAction",1367188030382
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1367188031904
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1367188042604
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1367188043475
opened,view,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui.DebugView",1367188044031
opened,view,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui.VariableView",1367188044353
opened,view,org.eclipse.ui.views,3.6.0.I20110412-0800,"org.eclipse.ui.views.ContentOutline",1367188044665
activated,perspective,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui.DebugPerspective",1367188044724
opened,view,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui.BreakpointView",1367188045785
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1367188049298
executed,command,org.eclipse.jdt.debug.ui,3.6.1.v20110803_r371,"org.eclipse.jdt.debug.ui.commands.Inspect",1367188053693
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1367188053806
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1367188059748
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1367188059781
started,bundle,org.eclipse.wst.xsl.debug.ui,1.0.200.v201101281837,"org.eclipse.wst.xsl.debug.ui",1367188060870
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1367188079995
activated,view,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui.DebugView",1367188089944
executed,command,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui.commands.Terminate",1367188090556
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1367188093366
executed,command,org.eclipse.jdt.debug.ui,3.6.1.v20110803_r371,"org.eclipse.jdt.debug.ui.localJavaShortcut.debug",1367188095664
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1367188096842
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1367188108801
executed,command,org.eclipse.jdt.debug.ui,3.6.1.v20110803_r371,"org.eclipse.jdt.debug.ui.commands.Inspect",1367188112332
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1367188112377
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1367188118115
executed,command,org.eclipse.jdt.debug.ui,3.6.1.v20110803_r371,"org.eclipse.jdt.debug.ui.commands.Inspect",1367188124214
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1367188124258
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1367188132536
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1367188155765
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1367188155956
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1367188156148
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1367188156332
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1367188156516
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1367188156697
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1367188156876
executed,command,org.eclipse.jdt.debug.ui,3.6.1.v20110803_r371,"org.eclipse.jdt.debug.ui.commands.Inspect",1367188178865
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1367188178911
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1367188182335
executed,command,org.eclipse.jdt.debug.ui,3.6.1.v20110803_r371,"org.eclipse.jdt.debug.ui.commands.Inspect",1367188194776
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1367188194806
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1367188195958
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1367188197099
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1367188197553
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1367188199943
executed,command,org.eclipse.jdt.debug.ui,3.6.1.v20110803_r371,"org.eclipse.jdt.debug.ui.localJavaShortcut.debug",1367188211586
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1367188213322
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1367188228739
executed,command,org.eclipse.jdt.debug.ui,3.6.1.v20110803_r371,"org.eclipse.jdt.debug.ui.commands.Inspect",1367188232005
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1367188232043
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1367188234666
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1367188258539
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1367188258659
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1367188260196
executed,command,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.edit.text.java.remove.block.comment",1367188277804
activated,view,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui.DebugView",1367188278917
executed,command,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui.commands.Terminate",1367188278981
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1367188280052
executed,command,org.eclipse.jdt.debug.ui,3.6.1.v20110803_r371,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1367188283318
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1367188285155
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1367188322043
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1367188336172
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1367188345826
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1367188348139
activated,perspective,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.JavaPerspective",1367188350745
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1367188353857
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1367188387454
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1367188395563
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1367188404478
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1367188578577
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1367188579422
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1367191786310
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1367191787503
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1367194193934
started,bundle,org.eclipse.epp.usagedata.ui,1.3.1.R201106061540,"org.eclipse.epp.usagedata.ui",1367194193970
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1367194194504
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1367194196900
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1367194197793
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1367194302006
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1367194305723
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1367195394285
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1367195423511
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1367195596350
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1367195608470
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1367195611064
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1367195615590
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1367195798098
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1367195799769
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1367195807822
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1367195809774
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1367195830067
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1367195839069
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1367195860764
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1367195889353
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1367195891770
