what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.jdt.debug.ui,3.6.1.v20110803_r371,"org.eclipse.jdt.debug.ui",1376154517167
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1376154520564
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1376154525463
opened,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1376154525700
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1376154528640
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1376154536347
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1376154537004
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1376154542579
executed,command,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.edit.text.java.organize.imports",1376154563046
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.saveAll",1376154566640
started,bundle,org.eclipse.wst.common.frameworks,1.2.102.v201201190400,"org.eclipse.wst.common.frameworks",1376154566994
started,bundle,org.eclipse.wst.common.emf,1.2.100.v201101101900,"org.eclipse.wst.common.emf",1376154567037
started,bundle,org.eclipse.jem.util,2.1.100.v201103021400,"org.eclipse.jem.util",1376154567072
started,bundle,org.eclipse.wst.common.emfworkbench.integration,1.2.101.v201107140600,"org.eclipse.wst.common.emfworkbench.integration",1376154567089
started,bundle,org.eclipse.wst.common.core,1.2.0.v200908252030,"org.eclipse.wst.common.core",1376154567172
started,bundle,org.eclipse.wst.common.modulecore,1.2.103.v201201190400,"org.eclipse.wst.common.modulecore",1376154567210
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1376154567905
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1376154570650
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.saveAll",1376154596738
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1376154598316
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1376154605661
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1376154612241
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.saveAll",1376154649618
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1376154650985
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1376154654990
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1376154710921
executed,command,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.edit.text.java.organize.imports",1376154734578
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1376154736214
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1376154740965
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1376154756576
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1376154758125
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1376154759707
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1376154760631
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1376154770147
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1376154772137
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1376154776268
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1376154819970
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1376154822752
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1376154841731
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.cut",1376154847621
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1376154848960
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1376154870921
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1376154874917
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1376154886996
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1376154891409
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.saveAll",1376154900758
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1376154913520
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.saveAll",1376154970986
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1376155002617
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1376155011832
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1376155018499
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1376155028387
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1376155028505
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1376155031318
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1376155032977
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1376155033856
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1376155036157
